Sentence #,Word,NER Label,,
Sentence: 29, to, O  ,,
Sentence: 30, protect, B-Skill-Required  ,,
Sentence: 31, an, O  ,,
Sentence: 32, organizations, B-Organization  ,,
Sentence: 33, assets, I-Skill-Required  ,,
,,,,
,,,,
Sentence: 1, Mechanical, B-Designation  ,,
Sentence: 2, Designer, I-Designation  ,,
Sentence: 3, CAD, B-Field  ,,
Sentence: 4, Technician, I-Field  ,,
Sentence: 5, Create, B-Skill-Required  ,,
Sentence: 6, and, O  ,,
Sentence: 7, modify, B-Skill-Required  ,,
Sentence: 8, technical, B-Skill-Required  ,,
Sentence: 9, drawings, I-Skill-Required  ,,
Sentence: 10, using, O  ,,
Sentence: 11, computer-aided, B-Technology  ,,
Sentence: 12, design, I-Technology  ,,
Sentence: 13, (CAD), I-Technology  ,,
Sentence: 14, software, I-Technology  ,,
Sentence: 15, for, O  ,,
Sentence: 16, various, B-Skill-Required  ,,
Sentence: 17, engineering, I-Skill-Required  ,,
Sentence: 18, projects, I-Skill-Required  ,,
,,,,
Sentence: 1, Registered, B-Designation  ,,
Sentence: 2, Nurse, I-Designation  ,,
Sentence: 3, Staff, B-Designation  ,,
Sentence: 4, Nurse, I-Designation  ,,
Sentence: 5, A, O  ,,
Sentence: 6, Staff, B-Field  ,,
Sentence: 7, Nurse, I-Field  ,,
Sentence: 8, provides, B-Skill-Required  ,,
Sentence: 9, patient, B-Skill-Required  ,,
Sentence: 10, care, I-Skill-Required  ,,
Sentence: 11, administers, B-Skill-Required  ,,
Sentence: 12, medications, I-Skill-Required  ,,
Sentence: 13, and, O  ,,
Sentence: 14, collaborates, B-Skill-Required  ,,
Sentence: 15, with, O  ,,
Sentence: 16, healthcare, B-Field  ,,
Sentence: 17, teams, I-Skill-Required  ,,
Sentence: 18, to, O  ,,
Sentence: 19, ensure, B-Skill-Required  ,,
Sentence: 20, the, O  ,,
Sentence: 21, well-being, B-Skill-Required  ,,
Sentence: 22, of, O  ,,
Sentence: 23, patients, I-Skill-Required  ,,
Sentence: 24, in, O  ,,
Sentence: 25, clinical, B-Field  ,,
Sentence: 26, settings, I-Field  ,,
,,,,
Sentence: 1, Data, B-Designation  ,,
Sentence: 2, Analyst, I-Designation  ,,
Sentence: 3, Data, B-Field  ,,
Sentence: 4, Quality, I-Field  ,,
Sentence: 5, Analyst, I-Designation  ,,
Sentence: 6, Data, B-Field  ,,
Sentence: 7, Quality, I-Field  ,,
Sentence: 8, Analysts, I-Field  ,,
Sentence: 9, ensure, B-Skill-Required  ,,
Sentence: 10, the, O  ,,
Sentence: 11, accuracy, B-Skill-Required  ,,
Sentence: 12, completeness, I-Skill-Required  ,,
Sentence: 13, and, O  ,,
Sentence: 14, consistency, I-Skill-Required  ,,
Sentence: 15, of, O  ,,
Sentence: 16, data, B-Skill-Required  ,,
Sentence: 17, within, O  ,,
Sentence: 18, an, O  ,,
Sentence: 19, organization, B-Field  ,,
Sentence: 20, They, O  ,,
Sentence: 21, develop, B-Skill-Required  ,,
Sentence: 22, and, O  ,,
Sentence: 23, implement, B-Skill-Required  ,,
Sentence: 24, data, B-Skill-Required  ,,
Sentence: 25, quality, I-Skill-Required  ,,
Sentence: 26, standards, I-Skill-Required  ,,
Sentence: 27, perform, B-Skill-Required  ,,
Sentence: 28, data, B-Skill-Required  ,,
Sentence: 29, validation, I-Skill-Required  ,,
Sentence: 30, and, O  ,,
Sentence: 31, identify, B-Skill-Required  ,,
Sentence: 32, and, O  ,,
Sentence: 33, resolve, B-Skill-Required  ,,
Sentence: 34, data, B-Skill-Required  ,,
Sentence: 35, quality, I-Skill-Required  ,,
Sentence: 36, issues, I-Skill-Required  ,,
Sentence: 37, to, O  ,,
Sentence: 38, maintain, B-Skill-Required  ,,
Sentence: 39, data, B-Skill-Required  ,,
Sentence: 40, integrity, I-Skill-Required  ,,
,,,,
Sentence: 1, Java, B-Technology  ,,
Sentence: 2, Developer, I-Designation  ,,
Sentence: 3, Java, B-Technology  ,,
Sentence: 4, Web, I-Technology  ,,
Sentence: 5, Application, I-Technology  ,,
Sentence: 6, Developers, I-Designation  ,,
Sentence: 7, create, B-Skill-Required  ,,
Sentence: 8, web, B-Skill-Required  ,,
Sentence: 9, applications, I-Skill-Required  ,,
Sentence: 10, using, O  ,,
Sentence: 11, Java, B-Technology  ,,
Sentence: 12, technologies, I-Technology  ,,
Sentence: 13, They, O  ,,
Sentence: 14, develop, B-Skill-Required  ,,
Sentence: 15, user, B-Skill-Required  ,,
Sentence: 16, interfaces, I-Skill-Required  ,,
Sentence: 17, integrate, B-Skill-Required  ,,
Sentence: 18, backend, I-Skill-Required  ,,
Sentence: 19, systems, I-Skill-Required  ,,
Sentence: 20, and, O  ,,
Sentence: 21, ensure, B-Skill-Required  ,,
Sentence: 22, the, O  ,,
Sentence: 23, functionality, B-Skill-Required  ,,
Sentence: 24, and, O  ,,
Sentence: 25, security, I-Skill-Required  ,,
Sentence: 26, of, O  ,,
Sentence: 27, web, B-Skill-Required  ,,
Sentence: 28, applications, I-Skill-Required  ,,
Sentence: 29, to, O  ,,
Sentence: 30, provide, B-Skill-Required  ,,
Sentence: 31, a, O  ,,
Sentence: 32, seamless, B-Skill-Required  ,,
Sentence: 33, user, I-Skill-Required  ,,
Sentence: 34, experience, I-Skill-Required  ,,
,,,,
,,,,
Sentence: 1, Java, B-Designation  ,,
Sentence: 2, Developer, I-Designation  ,,
Sentence: 3, Java, B-Field  ,,
Sentence: 4, Web, I-Field  ,,
Sentence: 5, Application, I-Field  ,,
Sentence: 6, Developer, I-Field  ,,
Sentence: 7, Java, B-Technology  ,,
Sentence: 8, Web, I-Technology  ,,
Sentence: 9, Application, I-Technology  ,,
Sentence: 10, Developers, I-Technology  ,,
Sentence: 11, create, B-Skill-Required  ,,
Sentence: 12, web, I-Skill-Required  ,,
Sentence: 13, applications, I-Skill-Required  ,,
Sentence: 14, using, O  ,,
Sentence: 15, Java, B-Technology  ,,
Sentence: 16, technologies, I-Technology  ,,
Sentence: 17, They, O  ,,
Sentence: 18, develop, B-Skill-Required  ,,
Sentence: 19, user, B-Skill-Required  ,,
Sentence: 20, interfaces, I-Skill-Required  ,,
Sentence: 21, integrate, B-Skill-Required  ,,
Sentence: 22, backend, I-Skill-Required  ,,
Sentence: 23, systems, I-Skill-Required  ,,
Sentence: 24, and, O  ,,
Sentence: 25, ensure, B-Skill-Required  ,,
Sentence: 26, the, O  ,,
Sentence: 27, functionality, B-Skill-Required  ,,
Sentence: 28, and, O  ,,
Sentence: 29, security, I-Skill-Required  ,,
Sentence: 30, of, O  ,,
Sentence: 31, web, B-Skill-Required  ,,
Sentence: 32, applications, I-Skill-Required  ,,
Sentence: 33, to, O  ,,
Sentence: 34, provide, B-Skill-Required  ,,
Sentence: 35, a, O  ,,
Sentence: 36, seamless, B-Skill-Required  ,,
Sentence: 37, user, I-Skill-Required  ,,
Sentence: 38, experience, I-Skill-Required  ,,
,,,,
Sentence: 1, Project, B-Designation  ,,
Sentence: 2, Coordinator, I-Designation  ,,
Sentence: 3, Administrative, B-Field  ,,
Sentence: 4, Coordinator, I-Field  ,,
Sentence: 5, Administrative, B-Field  ,,
Sentence: 6, Coordinators, I-Field  ,,
Sentence: 7, support, B-Skill-Required  ,,
Sentence: 8, administrative, B-Skill-Required  ,,
Sentence: 9, tasks, I-Skill-Required  ,,
Sentence: 10, including, O  ,,
Sentence: 11, data, B-Skill-Required  ,,
Sentence: 12, entry, I-Skill-Required  ,,
Sentence: 13, scheduling, I-Skill-Required  ,,
Sentence: 14, and, O  ,,
Sentence: 15, document, B-Skill-Required  ,,
Sentence: 16, management, I-Skill-Required  ,,
Sentence: 17, to, O  ,,
Sentence: 18, enhance, B-Skill-Required  ,,
Sentence: 19, organizational, B-Skill-Required  ,,
Sentence: 20, efficiency, I-Skill-Required  ,,
,,,,
Sentence: 1, Registered, B-Designation  ,,
Sentence: 2, Nurse, I-Designation  ,,
Sentence: 3, Charge, B-Designation  ,,
Sentence: 4, Nurse, I-Designation  ,,
Sentence: 5, A, O  ,,
Sentence: 6, Charge, B-Field  ,,
Sentence: 7, Nurse, I-Field  ,,
Sentence: 8, leads, B-Skill-Required  ,,
Sentence: 9, and, O  ,,
Sentence: 10, supervises, B-Skill-Required  ,,
Sentence: 11, nursing, B-Skill-Required  ,,
Sentence: 12, staff, I-Skill-Required  ,,
Sentence: 13, coordinates, B-Skill-Required  ,,
Sentence: 14, patient, B-Skill-Required  ,,
Sentence: 15, care, I-Skill-Required  ,,
Sentence: 16, and, O  ,,
Sentence: 17, ensures, B-Skill-Required  ,,
Sentence: 18, efficient, B-Skill-Required  ,,
Sentence: 19, operations, I-Skill-Required  ,,
Sentence: 20, within, O  ,,
Sentence: 21, a, O  ,,
Sentence: 22, healthcare, B-Field  ,,
Sentence: 23, unit, I-Field  ,,
Sentence: 24, or, O  ,,
Sentence: 25, department, I-Field  ,,
,,,,
Sentence: 1, Supply, B-Designation  ,,
Sentence: 2, Chain, I-Designation  ,,
Sentence: 3, Manager, I-Designation  ,,
Sentence: 4, Demand, B-Designation  ,,
Sentence: 5, Planner, I-Designation  ,,
Sentence: 6, A, O  ,,
Sentence: 7, Demand, B-Field  ,,
Sentence: 8, Planner, I-Field  ,,
Sentence: 9, analyzes, B-Skill-Required  ,,
Sentence: 10, historical, B-Skill-Required  ,,
Sentence: 11, sales, I-Skill-Required  ,,
Sentence: 12, data, I-Skill-Required  ,,
Sentence: 13, to, O  ,,
Sentence: 14, forecast, B-Skill-Required  ,,
Sentence: 15, future, B-Skill-Required  ,,
Sentence: 16, demand, I-Skill-Required  ,,
Sentence: 17, for, O  ,,
Sentence: 18, products, B-Skill-Required  ,,
Sentence: 19, They, O  ,,
Sentence: 20, work, B-Skill-Required  ,,
Sentence: 21, to, O  ,,
Sentence: 22, optimize, B-Skill-Required  ,,
Sentence: 23, inventory, B-Skill-Required  ,,
Sentence: 24, levels, I-Skill-Required  ,,
Sentence: 25, and, O  ,,
Sentence: 26, ensure, B-Skill-Required  ,,
Sentence: 27, product, I-Skill-Required  ,,
Sentence: 28, availability, I-Skill-Required  ,,
Sentence: 29, while, O  ,,
Sentence: 30, minimizing, B-Skill-Required  ,,
Sentence: 31, costs, I-Skill-Required  ,,
,,,,
Sentence: 1, HR, B-Designation  ,,
Sentence: 2, Manager, I-Designation  ,,
Sentence: 3, Employee, B-Designation  ,,
Sentence: 4, Development, I-Designation  ,,
Sentence: 5, Manager, I-Designation  ,,
Sentence: 6, An, O  ,,
Sentence: 7, Employee, B-Field  ,,
Sentence: 8, Development, I-Field  ,,
Sentence: 9, Manager, I-Field  ,,
Sentence: 10, focuses, B-Skill-Required  ,,
Sentence: 11, on, O  ,,
Sentence: 12, employee, B-Skill-Required  ,,
Sentence: 13, growth, I-Skill-Required  ,,
Sentence: 14, and, O  ,,
Sentence: 15, skill, B-Skill-Required  ,,
Sentence: 16, development, I-Skill-Required  ,,
Sentence: 17, They, O  ,,
Sentence: 18, design, B-Skill-Required  ,,
Sentence: 19, and, O  ,,
Sentence: 20, implement, B-Skill-Required  ,,
Sentence: 21, training, B-Skill-Required  ,,
Sentence: 22, programs, I-Skill-Required  ,,
Sentence: 23, to, O  ,,
Sentence: 24, enhance, B-Skill-Required  ,,
Sentence: 25, employee, I-Skill-Required  ,,
Sentence: 26, capabilities, I-Skill-Required  ,,
Sentence: 27, and, O  ,,
Sentence: 28, performance, I-Skill-Required  ,,
,,,,
Sentence: 1, Public, B-Designation  ,,
Sentence: 2, Relations, I-Designation  ,,
Sentence: 3, Specialist, I-Designation  ,,
Sentence: 4, Brand, B-Designation  ,,
Sentence: 5, PR, I-Designation  ,,
Sentence: 6, Specialist, I-Designation  ,,
Sentence: 7, Brand, B-Field  ,,
Sentence: 8, PR, I-Field  ,,
Sentence: 9, Specialists, I-Field  ,,
Sentence: 10, focus, B-Skill-Required  ,,
Sentence: 11, on, O  ,,
Sentence: 12, promoting, B-Skill-Required  ,,
Sentence: 13, and, O  ,,
Sentence: 14, maintaining, B-Skill-Required  ,,
Sentence: 15, a, O  ,,
Sentence: 16, positive, B-Skill-Required  ,,
Sentence: 17, brand, I-Skill-Required  ,,
Sentence: 18, image, I-Skill-Required  ,,
Sentence: 19, through, O  ,,
Sentence: 20, media, B-Skill-Required  ,,
Sentence: 21, relations, I-Skill-Required  ,,
Sentence: 22, events, I-Skill-Required  ,,
Sentence: 23, and, O  ,,
Sentence: 24, communication, B-Skill-Required  ,,
Sentence: 25, efforts, I-Skill-Required  ,,
,,,,
Sentence: 1, Supply, B-Designation  ,,
Sentence: 2, Chain, I-Designation  ,,
Sentence: 3, Manager, I-Designation  ,,
Sentence: 4, Demand, B-Designation  ,,
Sentence: 5, Planner, I-Designation  ,,
Sentence: 6, A, O  ,,
Sentence: 7, Demand, B-Field  ,,
Sentence: 8, Planner, I-Field  ,,
Sentence: 9, analyzes, B-Skill-Required  ,,
Sentence: 10, historical, B-Skill-Required  ,,
Sentence: 11, sales, I-Skill-Required  ,,
Sentence: 12, data, I-Skill-Required  ,,
Sentence: 13, to, O  ,,
Sentence: 14, forecast, B-Skill-Required  ,,
Sentence: 15, future, B-Skill-Required  ,,
Sentence: 16, demand, I-Skill-Required  ,,
Sentence: 17, for, O  ,,
Sentence: 18, products, B-Skill-Required  ,,
Sentence: 19, They, O  ,,
Sentence: 20, work, B-Skill-Required  ,,
Sentence: 21, to, O  ,,
Sentence: 22, optimize, B-Skill-Required  ,,
Sentence: 23, inventory, B-Skill-Required  ,,
Sentence: 24, levels, I-Skill-Required  ,,
Sentence: 25, and, O  ,,
Sentence: 26, ensure, B-Skill-Required  ,,
Sentence: 27, product, I-Skill-Required  ,,
Sentence: 28, availability, I-Skill-Required  ,,
Sentence: 29, while, O  ,,
Sentence: 30, minimizing, B-Skill-Required  ,,
Sentence: 31, costs, I-Skill-Required  ,,
,,,,
Sentence: 1, Data, B-Designation  ,,
Sentence: 2, Analyst, I-Designation  ,,
Sentence: 3, Data, B-Field  ,,
Sentence: 4, Quality, I-Field  ,,
Sentence: 5, Analyst, I-Field  ,,
Sentence: 6, A, O  ,,
Sentence: 7, Data, B-Field  ,,
Sentence: 8, Quality, I-Field  ,,
Sentence: 9, Analyst, I-Field  ,,
Sentence: 10, ensures, B-Skill-Required  ,,
Sentence: 11, the, O  ,,
Sentence: 12, accuracy, B-Skill-Required  ,,
Sentence: 13, completeness, I-Skill-Required  ,,
Sentence: 14, and, O  ,,
Sentence: 15, consistency, B-Skill-Required  ,,
Sentence: 16, of, O  ,,
Sentence: 17, data, B-Skill-Required  ,,
Sentence: 18, within, O  ,,
Sentence: 19, an, O  ,,
Sentence: 20, organization, I-Skill-Required  ,,
Sentence: 21, They, O  ,,
Sentence: 22, develop, B-Skill-Required  ,,
Sentence: 23, and, O  ,,
Sentence: 24, implement, B-Skill-Required  ,,
Sentence: 25, data, B-Skill-Required  ,,
Sentence: 26, quality, I-Skill-Required  ,,
Sentence: 27, standards, I-Skill-Required  ,,
Sentence: 28, perform, B-Skill-Required  ,,
Sentence: 29, data, B-Skill-Required  ,,
Sentence: 30, validation, I-Skill-Required  ,,
Sentence: 31, and, O  ,,
Sentence: 32, identify, B-Skill-Required  ,,
Sentence: 33, and, O  ,,
Sentence: 34, resolve, B-Skill-Required  ,,
Sentence: 35, data, B-Skill-Required  ,,
Sentence: 36, quality, I-Skill-Required  ,,
Sentence: 37, issues, I-Skill-Required  ,,
Sentence: 38, to, O  ,,
Sentence: 39, maintain, B-Skill-Required  ,,
Sentence: 40, data, I-Skill-Required  ,,
Sentence: 41, integrity, I-Skill-Required  ,,
,,,,
Sentence: 1, Customer, B-Designation  ,,
Sentence: 2, Success, I-Designation  ,,
Sentence: 3, Manager, I-Designation  ,,
Sentence: 4, Customer, B-Field  ,,
Sentence: 5, Support, I-Field  ,,
Sentence: 6, Specialist, I-Field  ,,
Sentence: 7, A, O  ,,
Sentence: 8, Customer, B-Field  ,,
Sentence: 9, Support, I-Field  ,,
Sentence: 10, Specialist, I-Field  ,,
Sentence: 11, assists, B-Skill-Required  ,,
Sentence: 12, customers, I-Skill-Required  ,,
Sentence: 13, with, O  ,,
Sentence: 14, inquiries, B-Skill-Required  ,,
Sentence: 15, or, O  ,,
Sentence: 16, issues, B-Skill-Required  ,,
Sentence: 17, related, O  ,,
Sentence: 18, to, O  ,,
Sentence: 19, a, O  ,,
Sentence: 20, company's, B-Skill-Required  ,,
Sentence: 21, products, I-Skill-Required  ,,
Sentence: 22, or, O  ,,
Sentence: 23, services, I-Skill-Required  ,,
Sentence: 24, They, O  ,,
Sentence: 25, provide, B-Skill-Required  ,,
Sentence: 26, solutions, I-Skill-Required  ,,
Sentence: 27, and, O  ,,
Sentence: 28, maintain, B-Skill-Required  ,,
Sentence: 29, customer, I-Skill-Required  ,,
Sentence: 30, satisfaction, I-Skill-Required  ,,
,,,,
Sentence: 1, Marketing, B-Designation  ,,
Sentence: 2, Director, I-Designation  ,,
Sentence: 3, Digital, B-Designation  ,,
Sentence: 4, Marketing, I-Designation  ,,
Sentence: 5, Director, I-Designation  ,,
Sentence: 6, A, O  ,,
Sentence: 7, Digital, B-Field  ,,
Sentence: 8, Marketing, I-Field  ,,
Sentence: 9, Director, I-Field  ,,
Sentence: 10, leads, B-Skill-Required  ,,
Sentence: 11, and, O  ,,
Sentence: 12, oversees, B-Skill-Required  ,,
Sentence: 13, online, B-Skill-Required  ,,
Sentence: 14, marketing, I-Skill-Required  ,,
Sentence: 15, efforts, I-Skill-Required  ,,
Sentence: 16, They, O  ,,
Sentence: 17, develop, B-Skill-Required  ,,
Sentence: 18, and, O  ,,
Sentence: 19, execute, B-Skill-Required  ,,
Sentence: 20, digital, B-Skill-Required  ,,
Sentence: 21, strategies, I-Skill-Required  ,,
Sentence: 22, oversee, B-Skill-Required  ,,
Sentence: 23, campaigns, I-Skill-Required  ,,
Sentence: 24, and, O  ,,
Sentence: 25, measure, B-Skill-Required  ,,
Sentence: 26, performance, I-Skill-Required  ,,
Sentence: 27, to, O  ,,
Sentence: 28, achieve, B-Skill-Required  ,,
Sentence: 29, marketing, I-Skill-Required  ,,
Sentence: 30, goals, I-Skill-Required  ,,
,,,,
Sentence: 1, Software, B-Designation  ,,
Sentence: 2, Engineer, I-Designation  ,,
Sentence: 3, Full, B-Designation  ,,
Sentence: 4, Stack, I-Designation  ,,
Sentence: 5, Developer, I-Designation  ,,
Sentence: 6, A, O  ,,
Sentence: 7, Full, B-Field  ,,
Sentence: 8, Stack, I-Field  ,,
Sentence: 9, Developer, I-Field  ,,
Sentence: 10, designs, B-Skill-Required  ,,
Sentence: 11, and, O  ,,
Sentence: 12, develops, B-Skill-Required  ,,
Sentence: 13, both, O  ,,
Sentence: 14, front-end, B-Skill-Required  ,,
Sentence: 15, and, O  ,,
Sentence: 16, back-end, B-Skill-Required  ,,
Sentence: 17, components, I-Skill-Required  ,,
Sentence: 18, of, O  ,,
Sentence: 19, applications, I-Skill-Required  ,,
Sentence: 20, They, O  ,,
Sentence: 21, ensure, B-Skill-Required  ,,
Sentence: 22, seamless, B-Skill-Required  ,,
Sentence: 23, integration, I-Skill-Required  ,,
Sentence: 24, between, O  ,,
Sentence: 25, user, B-Skill-Required  ,,
Sentence: 26, interfaces, I-Skill-Required  ,,
Sentence: 27, and, O  ,,
Sentence: 28, server-side, B-Skill-Required  ,,
Sentence: 29, logic, I-Skill-Required  ,,
,,,,
Sentence: 1, Civil, B-Designation  ,,
Sentence: 2, Engineer, I-Designation  ,,
Sentence: 3, Structural, B-Designation  ,,
Sentence: 4, Engineer, I-Designation  ,,
Sentence: 5, A, O  ,,
Sentence: 6, Structural, B-Field  ,,
Sentence: 7, Engineer, I-Field  ,,
Sentence: 8, designs, B-Skill-Required  ,,
Sentence: 9, and, O  ,,
Sentence: 10, analyzes, B-Skill-Required  ,,
Sentence: 11, structures, I-Skill-Required  ,,
Sentence: 12, such, O  ,,
Sentence: 13, as, O  ,,
Sentence: 14, buildings, B-Skill-Required  ,,
Sentence: 15, bridges, I-Skill-Required  ,,
Sentence: 16, and, O  ,,
Sentence: 17, infrastructure, I-Skill-Required  ,,
Sentence: 18, to, O  ,,
Sentence: 19, ensure, B-Skill-Required  ,,
Sentence: 20, safety, I-Skill-Required  ,,
Sentence: 21, stability, I-Skill-Required  ,,
Sentence: 22, and, O  ,,
Sentence: 23, durability, I-Skill-Required  ,,
Sentence: 24, Responsibilities, O  ,,
Sentence: 25, include, O  ,,
Sentence: 26, creating, B-Skill-Required  ,,
Sentence: 27, design, I-Skill-Required  ,,
Sentence: 28, plans, I-Skill-Required  ,,
Sentence: 29, conducting, B-Skill-Required  ,,
Sentence: 30, structural, I-Skill-Required  ,,
Sentence: 31, analysis, I-Skill-Required  ,,
Sentence: 32, and, O  ,,
Sentence: 33, collaborating, B-Skill-Required  ,,
Sentence: 34, with, O  ,,
Sentence: 35, architects, B-Skill-Required  ,,
Sentence: 36, and, O  ,,
Sentence: 37, construction, B-Skill-Required  ,,
Sentence: 38, teams, I-Skill-Required  ,,
,,,,
,,,,
Sentence: 1, Marketing, B-Designation  ,,
Sentence: 2, Manager, I-Designation  ,,
Sentence: 3, Social, B-Designation  ,,
Sentence: 4, Media, I-Designation  ,,
Sentence: 5, Specialist, I-Designation  ,,
Sentence: 6, A, O  ,,
Sentence: 7, Social, B-Field  ,,
Sentence: 8, Media, I-Field  ,,
Sentence: 9, Specialist, I-Field  ,,
Sentence: 10, manages, B-Skill-Required  ,,
Sentence: 11, and, O  ,,
Sentence: 12, executes, B-Skill-Required  ,,
Sentence: 13, social, I-Skill-Required  ,,
